-332364.9295	4966.908037	4514.896634	4240.005151	3122.538691	3615.197969	2707.885881	3926.0319	2536.497419	2254.019039	1880.084675	2990.773908	2445.96859	2304.546392	2284.730013	3662.546613	2718.467339	2313.153556	1534.731194	1577.584045	1770.044387	1464.597099	1024.725601	1445.31218	1839.597946	1793.852857	1762.251466	1018.407592	1512.28473	1112.260651	931.8981299	735.5063864	670.6131117	651.5758177	754.8097449	622.4952032	541.5174257	305.222474	425.8791567	328.3455013	400.3689195	424.420423	281.1280459	341.7387679	349.180449	134.3741825	184.0828189	243.9380624	195.6591247	184.0309098	194.5653801	229.7199087	145.941151	44.56616814	34.85378721	23.16457371	57.4116703	15.28722328	50.0827466	5.555079775
4966.908037	-355203.1986	4322.849192	3976.506906	3207.77546	4151.925558	2839.827857	3625.303951	2503.4813	2054.373878	1814.485722	3091.66209	2419.900644	2344.914326	2461.638997	4006.716227	2714.424848	2175.632408	1572.359478	1618.992051	1840.127234	1307.01302	897.5820137	1447.953603	1995.537408	1919.004863	1878.629375	1107.932874	1763.966692	1295.622751	1100.972407	678.6081852	678.9890705	698.5684188	628.2274034	409.3868384	560.7060898	296.5155868	407.9982959	306.5143216	399.0651368	362.7886407	287.3186763	627.6918163	391.4926421	116.3435216	157.8651656	238.2956076	212.6993542	148.9684526	176.8793525	157.5621233	92.11688395	33.24740835	34.32970526	26.9411933	26.08566163	13.73459394	35.60627542	4.065125244
4514.896634	4322.849192	-320551.599	3853.834552	2867.15953	3510.656605	2663.12246	3287.226228	2306.608761	1918.578538	1537.748401	2639.49976	2304.257803	2139.919228	2212.793754	2826.613976	2245.507655	2032.254312	1204.911551	1469.868009	1637.636494	1167.619786	818.7751976	1390.23961	1717.425619	1451.890735	1724.362496	837.3221363	1472.719401	1223.796244	1045.14118	668.136504	590.6043876	626.9446623	728.6628759	507.4255279	457.5072788	294.9752028	456.9438265	299.7231439	381.3035487	270.2467473	271.3586641	414.3920217	365.6700046	118.1670426	160.8090353	227.8772617	408.7839669	130.7085201	178.9028725	151.5501591	125.2676825	29.05340075	23.89412612	18.20966162	17.89073449	8.732793667	46.21839088	3.674821456
4240.005151	3976.506906	3853.834552	-238524.9279	2783.038218	2908.565668	2242.231475	3046.617689	2008.501322	1797.156811	1507.819793	2430.393105	2012.22531	1920.365678	2006.287253	2968.976259	2270.132318	1721.393271	1236.779916	1275.136023	1497.520355	1105.285401	875.4058058	1197.870133	1618.725518	1423.835318	1348.871081	753.4412308	1382.320845	855.3326943	908.7627237	626.9137164	608.6530216	515.6064738	516.899097	396.4685162	434.7977893	253.0683612	359.3314488	265.9083797	334.3947843	241.7129507	226.8439368	300.7209524	332.6429653	111.5396178	129.910053	235.3311582	230.1029034	144.0983836	132.8264854	148.1572142	108.1792953	27.03672964	25.74336852	27.62454453	24.23446233	9.117102819	49.36393269	2.277622875
3122.538691	3207.77546	2867.15953	2783.038218	-236486.7653	2159.606503	1814.77817	2417.009462	1581.076769	1356.998213	1161.15367	1972.444879	1554.410147	1566.313895	1448.93021	2186.749492	1663.501374	1478.167131	975.3575192	1087.050323	1108.326436	859.7587926	630.020192	950.2671804	1206.570268	1029.379928	1088.179658	648.705385	960.4429897	705.4184231	726.0155152	429.6147144	436.7773513	439.2550876	420.6073133	293.6977664	326.7524542	196.0474398	270.0079862	213.6672735	247.4638335	241.206866	186.5874718	219.7448653	266.6051495	91.83779729	120.1447617	141.6828237	212.7873479	102.9524433	127.8194705	89.4572001	60.23213565	25.08445541	19.01504246	18.19994363	8.218066201	8.662491964	25.76283777	3.318900882
3615.197969	4151.925558	3510.656605	2908.565668	2159.606503	-239617.7593	2105.498908	2563.9301	2166.077477	1556.776074	1372.60805	2081.944137	1919.065064	1616.85284	1716.728636	2572.854221	1965.183843	1725.72292	1144.643401	1167.565947	1668.778797	1037.014498	742.2723634	1140.27889	1521.789636	1279.346797	1336.460505	883.1160557	1582.023167	977.8830609	908.4938445	491.0741013	593.765647	521.9925124	582.9056163	337.6886171	539.9672435	264.4411598	466.598975	279.8773088	296.7643818	244.3508661	259.0468643	479.7578259	313.4592009	86.18081468	130.2782265	210.3306033	210.765729	178.3715976	149.6953048	192.0141437	78.24407271	27.50204904	30.21420988	41.25081542	92.80942601	13.09257473	35.05081134	2.696252377
2707.885881	2839.827857	2663.12246	2242.231475	1814.77817	2105.498908	-220539.5495	2026.81533	1573.563786	1220.607304	1122.603377	1841.674819	1368.047728	1416.131433	1365.296356	2026.851159	1503.045556	1275.525167	767.3936083	863.9703412	979.7349135	784.0243792	522.2162761	972.0783075	1007.357881	1085.192527	1074.380092	691.216996	915.2334201	637.2271955	713.2097355	388.9909946	367.1824581	448.323461	408.4759991	250.343602	350.2412335	176.8059307	270.5003798	177.3727009	237.3134271	210.9210253	168.040264	236.6715386	205.6784947	75.95236503	106.8150657	139.7878502	189.4434466	92.07561009	99.93939966	101.9646334	53.06895429	24.69602319	15.04276169	15.00671492	16.37020445	8.054130585	17.75202061	3.408763753
3926.0319	3625.303951	3287.226228	3046.617689	2417.009462	2563.9301	2026.81533	-256030.3779	1784.286155	1596.706402	1300.834698	2175.183913	1693.758398	1708.417203	1687.59031	2693.143575	1765.412494	1576.528245	1065.279004	1236.630798	1420.925463	1109.675966	634.1622714	974.5470418	1330.618917	1317.895423	1366.863541	683.4627494	1191.593437	911.2131258	786.8558473	488.0365966	457.3374933	474.9820842	438.781098	358.1843794	351.4010812	205.2190444	352.0224833	192.7868188	287.5579173	261.7244499	196.6130066	270.9654298	276.4041452	71.61265569	100.6660972	172.6397572	134.3479294	113.7404751	126.4140239	145.3617278	74.40163997	19.63134978	16.41635912	21.19316807	30.50283432	8.776021948	26.64567545	2.058768394
2536.497419	2503.4813	2306.608761	2008.501322	1581.076769	2166.077477	1573.563786	1784.286155	-187640.9109	1177.853173	977.3852465	1547.299478	1198.237239	1199.932073	1254.941814	1775.748158	1291.385126	1110.654537	765.3044943	817.4639777	1048.179166	749.1236384	517.6782088	757.8993726	968.3079604	948.1840351	894.4940687	552.4280356	880.2275606	558.6181246	568.1413722	373.3977931	333.7904424	337.037786	355.7110128	254.7244383	336.4024177	166.1448345	242.5541612	206.4640588	205.7324899	173.650827	154.4874519	157.4421498	196.4747847	76.24568176	99.90767562	128.5572499	124.8389317	101.0520703	90.53007796	129.3611943	51.86967064	23.34501098	22.63461324	9.778038944	35.76116582	7.709537331	16.00902193	3.805434924
2254.019039	2054.373878	1918.578538	1797.156811	1356.998213	1556.776074	1220.607304	1596.706402	1177.853173	-155434.3344	914.3254583	1296.871604	1181.382955	1067.954766	1163.404843	1368.123905	1078.99145	929.1179026	670.7135259	805.8673023	745.2555263	635.1582148	483.4412144	639.1848716	756.9676981	699.7663581	736.1216447	406.4612629	669.4656526	583.8514941	440.5115847	352.9487412	410.0411444	346.5893384	272.7350125	211.4365756	333.0658601	175.3651856	204.352485	173.1425347	187.7336845	157.9740788	139.2741863	158.4409469	204.1901014	79.95601708	95.52654683	116.5735851	108.3172734	90.87241667	80.22931114	145.5962113	61.90634883	20.09413193	14.23031949	21.64407007	38.89536147	8.197674544	11.83521859	2.402093756
